
> sejongcook-next@0.1.0 dev
> next dev -p 3000

⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /Users/ojaeeul/Downloads/세종요리제과학원/무제 폴더/수정전/sejk 4/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /Users/ojaeeul/Downloads/세종요리제과학원/무제 폴더/수정전/sejk 4/sejongcook-next/package-lock.json

▲ Next.js 16.1.4 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.219.102:3000
- Environments: .env.local

✓ Starting...
✓ Ready in 3.5s
○ Compiling / ...
 GET /api/sejong/attendance?t=1781016844288&date=2026-03-05 200 in 238ms (compile: 1794µs, render: 237ms)
 GET /api/sejong/attendance?t=1781016850288&date=2026-03-05 200 in 241ms (compile: 1468µs, render: 239ms)
 GET /api/sejong/attendance?t=1781016856289&date=2026-03-05 200 in 245ms (compile: 1153µs, render: 244ms)
 GET /api/sejong/attendance?t=1781016862289&date=2026-03-05 200 in 244ms (compile: 1128µs, render: 243ms)
 GET /api/sejong/attendance?t=1781016868288&date=2026-03-05 200 in 263ms (compile: 1763µs, render: 261ms)
 GET /api/sejong/attendance?t=1781016874288&date=2026-03-05 200 in 282ms (compile: 1769µs, render: 280ms)
 GET /api/sejong/attendance?t=1781016879822&date=2026-03-05 200 in 256ms (compile: 3ms, render: 253ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 188ms (compile: 5ms, proxy.ts: 11ms, render: 172ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 63ms (compile: 2ms, proxy.ts: 5ms, render: 56ms)
 GET /api/sejong/attendance?t=1781016884825&date=2026-03-05 200 in 235ms (compile: 1177µs, render: 233ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 88ms (compile: 2ms, proxy.ts: 7ms, render: 78ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 75ms (compile: 3ms, proxy.ts: 3ms, render: 70ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 120ms (compile: 2ms, proxy.ts: 3ms, render: 114ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 91ms (compile: 3ms, proxy.ts: 4ms, render: 83ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 95ms (compile: 3ms, proxy.ts: 4ms, render: 88ms)
 GET /api/sejong/attendance?t=1781016889829&date=2026-03-05 200 in 246ms (compile: 1575µs, render: 244ms)
 GET /api/sejong/members?t=1781016892612 200 in 244ms (compile: 7ms, render: 237ms)
 GET /api/sejong/attendance?t=1781016892613 200 in 274ms (compile: 21ms, render: 253ms)
 GET /api/sejong/holidays?t=1781016892613 200 in 257ms (compile: 5ms, render: 251ms)
 GET /api/sejong/payments?t=1781016892613 200 in 290ms (compile: 11ms, render: 279ms)
 GET /api/sejong/members?t=1781016892613 200 in 276ms (compile: 7ms, render: 269ms)
 GET /api/sejong/timetable?t=1781016892613 200 in 203ms (compile: 1644µs, render: 202ms)
 GET /api/sejong/settings?t=1781016892613 200 in 497ms (compile: 15ms, render: 482ms)
 GET /api/sejong/members?t=1781016893495 200 in 200ms (compile: 3ms, render: 197ms)
 GET /api/sejong/members?t=1781016893495 200 in 215ms (compile: 8ms, render: 207ms)
 GET /api/sejong/payments?t=1781016893495 200 in 221ms (compile: 11ms, render: 210ms)
 GET /api/sejong/attendance?t=1781016893495 200 in 258ms (compile: 20ms, render: 238ms)
 GET /api/sejong/settings?t=1781016893495 200 in 262ms (compile: 14ms, render: 248ms)
 GET /api/sejong/timetable?t=1781016893495 200 in 44ms (compile: 4ms, render: 40ms)
 GET /api/sejong/holidays?t=1781016893495 200 in 262ms (compile: 23ms, render: 239ms)
 GET /api/sejong/members?t=1781016894368 200 in 208ms (compile: 3ms, render: 204ms)
 GET /api/sejong/settings?t=1781016894368 200 in 217ms (compile: 13ms, render: 204ms)
 GET /api/sejong/members?t=1781016894368 200 in 220ms (compile: 8ms, render: 211ms)
 GET /api/sejong/holidays?t=1781016894368 200 in 210ms (compile: 1173µs, render: 209ms)
 GET /api/sejong/payments?t=1781016894368 200 in 234ms (compile: 10ms, render: 223ms)
 GET /api/sejong/attendance?t=1781016894368 200 in 239ms (compile: 15ms, render: 224ms)
 GET /api/sejong/attendance?t=1781016894832&date=2026-03-05 200 in 493ms (compile: 1531µs, render: 492ms)
 GET /api/sejong/timetable?t=1781016894368 200 in 888ms (compile: 5ms, render: 883ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 90ms (compile: 5ms, proxy.ts: 10ms, render: 75ms)
 GET /api/sejong/attendance?t=1781016899837&date=2026-03-05 200 in 238ms (compile: 1412µs, render: 237ms)
 GET /api/sejong/attendance?t=1781016904840&date=2026-03-05 200 in 230ms (compile: 1194µs, render: 229ms)
 GET /api/sejong/attendance?t=1781016909844&date=2026-03-05 200 in 221ms (compile: 1159µs, render: 219ms)
 GET /api/sejong/attendance?t=1781016914849&date=2026-03-05 200 in 234ms (compile: 1160µs, render: 232ms)
 GET /api/sejong/attendance?t=1781016919852&date=2026-03-05 200 in 225ms (compile: 1414µs, render: 224ms)
 GET /api/sejong/attendance?t=1781016924857&date=2026-03-05 200 in 249ms (compile: 1188µs, render: 248ms)
 GET /api/sejong/attendance?t=1781016929861&date=2026-03-05 200 in 281ms (compile: 1277µs, render: 279ms)
 GET /api/sejong/attendance?t=1781016934865&date=2026-03-05 200 in 250ms (compile: 1346µs, render: 248ms)
 GET /api/sejong/attendance?t=1781016939868&date=2026-03-05 200 in 241ms (compile: 1225µs, render: 239ms)
 GET /api/sejong/attendance?t=1781016944872&date=2026-03-05 200 in 276ms (compile: 1512µs, render: 275ms)
 GET /api/sejong/attendance?t=1781016949876&date=2026-03-05 200 in 248ms (compile: 1614µs, render: 246ms)
 GET /api/sejong/attendance?t=1781016954882&date=2026-03-05 200 in 244ms (compile: 1261µs, render: 243ms)
 GET /api/sejong/attendance?t=1781016959885&date=2026-03-05 200 in 286ms (compile: 1367µs, render: 284ms)
 GET /api/sejong/attendance?t=1781016964889&date=2026-03-05 200 in 244ms (compile: 1553µs, render: 242ms)
 GET /api/sejong/attendance?t=1781016969893&date=2026-03-05 200 in 240ms (compile: 1541µs, render: 238ms)
 GET /api/sejong/attendance?t=1781016974898&date=2026-03-05 200 in 244ms (compile: 1440µs, render: 242ms)
 GET /api/sejong/attendance?t=1781016979902&date=2026-03-05 200 in 241ms (compile: 1333µs, render: 239ms)
 GET /api/sejong/attendance?t=1781016984905&date=2026-03-05 200 in 238ms (compile: 1587µs, render: 236ms)
 GET /api/sejong/attendance?t=1781016989909&date=2026-03-05 200 in 241ms (compile: 1713µs, render: 239ms)
 GET /api/sejong/attendance?t=1781016994913&date=2026-03-05 200 in 232ms (compile: 1324µs, render: 230ms)
 GET /api/sejong/attendance?t=1781016999917&date=2026-03-05 200 in 239ms (compile: 1248µs, render: 238ms)
 GET /api/sejong/attendance?t=1781017004921&date=2026-03-05 200 in 265ms (compile: 1584µs, render: 263ms)
 GET /api/sejong/attendance?t=1781017009926&date=2026-03-05 200 in 235ms (compile: 1525µs, render: 234ms)
 GET /api/sejong/attendance?t=1781017014929&date=2026-03-05 200 in 239ms (compile: 1647µs, render: 238ms)
 GET /api/sejong/attendance?t=1781017019934&date=2026-03-05 200 in 278ms (compile: 1580µs, render: 276ms)
 GET /api/sejong/attendance?t=1781017024937&date=2026-03-05 200 in 234ms (compile: 1134µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017029942&date=2026-03-05 200 in 245ms (compile: 1258µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017034946&date=2026-03-05 200 in 239ms (compile: 3ms, render: 236ms)
 GET /api/sejong/attendance?t=1781017039950&date=2026-03-05 200 in 231ms (compile: 1451µs, render: 230ms)
 GET /api/sejong/attendance?t=1781017044953&date=2026-03-05 200 in 242ms (compile: 1377µs, render: 241ms)
 GET /api/sejong/attendance?t=1781017049958&date=2026-03-05 200 in 247ms (compile: 1216µs, render: 246ms)
 GET /api/sejong/attendance?t=1781017054968&date=2026-03-05 200 in 240ms (compile: 1815µs, render: 238ms)
 GET /api/sejong/attendance?t=1781017059970&date=2026-03-05 200 in 234ms (compile: 1198µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017064973&date=2026-03-05 200 in 274ms (compile: 1257µs, render: 273ms)
 GET /api/sejong/attendance?t=1781017069978&date=2026-03-05 200 in 241ms (compile: 1401µs, render: 240ms)
 GET /api/sejong/attendance?t=1781017074981&date=2026-03-05 200 in 245ms (compile: 1994µs, render: 243ms)
 GET /api/sejong/attendance?t=1781017079986&date=2026-03-05 200 in 274ms (compile: 1737µs, render: 272ms)
 GET /api/sejong/attendance?t=1781017084989&date=2026-03-05 200 in 242ms (compile: 1295µs, render: 240ms)
 GET /api/sejong/attendance?t=1781017089994&date=2026-03-05 200 in 237ms (compile: 1505µs, render: 235ms)
 GET /api/sejong/attendance?t=1781017094998&date=2026-03-05 200 in 250ms (compile: 1294µs, render: 249ms)
 GET /api/sejong/attendance?t=1781017100002&date=2026-03-05 200 in 276ms (compile: 1957µs, render: 274ms)
 GET /api/sejong/attendance?t=1781017105006&date=2026-03-05 200 in 235ms (compile: 1176µs, render: 234ms)
 GET /api/sejong/attendance?t=1781017110010&date=2026-03-05 200 in 231ms (compile: 1262µs, render: 229ms)
 GET /api/sejong/attendance?t=1781017115015&date=2026-03-05 200 in 244ms (compile: 1224µs, render: 243ms)
 GET /api/sejong/attendance?t=1781017120018&date=2026-03-05 200 in 234ms (compile: 1405µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017125023&date=2026-03-05 200 in 256ms (compile: 1970µs, render: 254ms)
 GET /api/sejong/attendance?t=1781017130026&date=2026-03-05 200 in 265ms (compile: 2ms, render: 263ms)
 GET /api/sejong/attendance?t=1781017135030&date=2026-03-05 200 in 242ms (compile: 1381µs, render: 241ms)
 GET /api/sejong/attendance?t=1781017140034&date=2026-03-05 200 in 280ms (compile: 7ms, render: 272ms)
 GET /api/sejong/attendance?t=1781017145038&date=2026-03-05 200 in 238ms (compile: 1768µs, render: 236ms)
 GET /api/sejong/attendance?t=1781017150042&date=2026-03-05 200 in 264ms (compile: 1231µs, render: 262ms)
 GET /api/sejong/attendance?t=1781017155047&date=2026-03-05 200 in 240ms (compile: 1272µs, render: 239ms)
 GET /api/sejong/attendance?t=1781017160050&date=2026-03-05 200 in 227ms (compile: 1543µs, render: 226ms)
 GET /api/sejong/attendance?t=1781017165054&date=2026-03-05 200 in 249ms (compile: 1434µs, render: 247ms)
 GET /api/sejong/attendance?t=1781017170907&date=2026-03-05 200 in 244ms (compile: 2ms, render: 242ms)
 GET /api/sejong/attendance?t=1781017177028&date=2026-03-05 200 in 248ms (compile: 3ms, render: 246ms)
 GET /api/sejong/attendance?t=1781017182031&date=2026-03-05 200 in 241ms (compile: 1429µs, render: 240ms)
 GET /api/sejong/attendance?t=1781017187035&date=2026-03-05 200 in 243ms (compile: 1245µs, render: 242ms)
 GET /api/sejong/attendance?t=1781017192038&date=2026-03-05 200 in 235ms (compile: 1125µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017197043&date=2026-03-05 200 in 234ms (compile: 1758µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017202046&date=2026-03-05 200 in 253ms (compile: 1119µs, render: 252ms)
 GET /api/sejong/attendance?t=1781017207050&date=2026-03-05 200 in 228ms (compile: 1131µs, render: 227ms)
 GET /api/sejong/attendance?t=1781017212055&date=2026-03-05 200 in 252ms (compile: 1125µs, render: 251ms)
 GET /api/sejong/attendance?t=1781017217059&date=2026-03-05 200 in 245ms (compile: 1404µs, render: 244ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 153ms (compile: 12ms, proxy.ts: 15ms, render: 126ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 114ms (compile: 4ms, proxy.ts: 5ms, render: 106ms)
 GET /api/sejong/attendance?t=1781017222063&date=2026-03-05 200 in 294ms (compile: 14ms, render: 280ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 79ms (compile: 3ms, proxy.ts: 3ms, render: 73ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 84ms (compile: 3ms, proxy.ts: 4ms, render: 76ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 78ms (compile: 2ms, proxy.ts: 4ms, render: 72ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 82ms (compile: 2ms, proxy.ts: 4ms, render: 76ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 105ms (compile: 4ms, proxy.ts: 3ms, render: 98ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 92ms (compile: 1972µs, proxy.ts: 4ms, render: 86ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 113ms (compile: 2ms, proxy.ts: 3ms, render: 107ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 101ms (compile: 3ms, proxy.ts: 3ms, render: 96ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 93ms (compile: 4ms, proxy.ts: 4ms, render: 85ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 87ms (compile: 5ms, proxy.ts: 4ms, render: 78ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 104ms (compile: 2ms, proxy.ts: 16ms, render: 85ms)
 GET /api/sejong/attendance?t=1781017227066&date=2026-03-05 200 in 239ms (compile: 1289µs, render: 238ms)
 GET /api/sejong/members?t=1781017228127&t=1781017228127 200 in 204ms (compile: 1698µs, render: 203ms)
 GET /api/sejong/attendance?t=1781017232071&date=2026-03-05 200 in 199ms (compile: 1331µs, render: 198ms)
 GET /api/sejong/attendance?t=1781017237074&date=2026-03-05 200 in 233ms (compile: 1271µs, render: 232ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 98ms (compile: 4ms, proxy.ts: 3ms, render: 90ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 98ms (compile: 5ms, proxy.ts: 7ms, render: 85ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 125ms (compile: 4ms, proxy.ts: 31ms, render: 90ms)
 GET /api/sejong/attendance?t=1781017242078&date=2026-03-05 200 in 246ms (compile: 5ms, render: 241ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 74ms (compile: 3ms, proxy.ts: 4ms, render: 67ms)
 GET /api/sejong/attendance?t=1781017247083&date=2026-03-05 200 in 215ms (compile: 1253µs, render: 214ms)
 GET /api/sejong/attendance?t=1781017252087&date=2026-03-05 200 in 224ms (compile: 1547µs, render: 222ms)
 GET /api/sejong/attendance?t=1781017257091&date=2026-03-05 200 in 222ms (compile: 1159µs, render: 221ms)
 GET /api/sejong/attendance?t=1781017262096&date=2026-03-05 200 in 225ms (compile: 3ms, render: 222ms)
 GET /api/sejong/attendance?t=1781017267099&date=2026-03-05 200 in 277ms (compile: 1312µs, render: 275ms)
 GET /api/sejong/attendance?t=1781017272104&date=2026-03-05 200 in 267ms (compile: 1234µs, render: 266ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 201ms (compile: 26ms, proxy.ts: 11ms, render: 165ms)
 GET /api/sejong/attendance?t=1781017277107&date=2026-03-05 200 in 369ms (compile: 1227µs, render: 368ms)
 GET /api/sejong/attendance?t=1781017282111&date=2026-03-05 200 in 324ms (compile: 1284µs, render: 323ms)
 GET /api/sejong/attendance?t=1781017287115&date=2026-03-05 200 in 303ms (compile: 1327µs, render: 301ms)
 GET /api/sejong/attendance?t=1781017292119&date=2026-03-05 200 in 526ms (compile: 1145µs, render: 525ms)
 GET /api/sejong/attendance?t=1781017297124&date=2026-03-05 200 in 222ms (compile: 1200µs, render: 221ms)
 GET /api/sejong/attendance?t=1781017302127&date=2026-03-05 200 in 267ms (compile: 1111µs, render: 266ms)
 GET /api/sejong/attendance?t=1781017307131&date=2026-03-05 200 in 251ms (compile: 1176µs, render: 250ms)
 GET /api/sejong/attendance?t=1781017312136&date=2026-03-05 200 in 256ms (compile: 1191µs, render: 255ms)
 GET /api/sejong/attendance?t=1781017317140&date=2026-03-05 200 in 245ms (compile: 1190µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017322144&date=2026-03-05 200 in 226ms (compile: 1158µs, render: 225ms)
 GET /api/sejong/attendance?t=1781017327147&date=2026-03-05 200 in 256ms (compile: 1887µs, render: 254ms)
 GET /api/sejong/attendance?t=1781017332152&date=2026-03-05 200 in 250ms (compile: 2ms, render: 248ms)
 GET /api/sejong/attendance?t=1781017337156&date=2026-03-05 200 in 246ms (compile: 1444µs, render: 245ms)
 GET /api/sejong/attendance?t=1781017342160&date=2026-03-05 200 in 245ms (compile: 1391µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017347163&date=2026-03-05 200 in 245ms (compile: 1104µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017352168&date=2026-03-05 200 in 251ms (compile: 1295µs, render: 249ms)
 GET /api/sejong/attendance?t=1781017357172&date=2026-03-05 200 in 246ms (compile: 1258µs, render: 245ms)
 GET /api/sejong/attendance?t=1781017362176&date=2026-03-05 200 in 245ms (compile: 1410µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017367179&date=2026-03-05 200 in 246ms (compile: 1119µs, render: 245ms)
 GET /api/sejong/attendance?t=1781017372184&date=2026-03-05 200 in 251ms (compile: 1223µs, render: 250ms)
 GET /api/sejong/attendance?t=1781017377187&date=2026-03-05 200 in 240ms (compile: 1198µs, render: 239ms)
 GET /api/sejong/attendance?t=1781017382191&date=2026-03-05 200 in 233ms (compile: 1176µs, render: 232ms)
 GET /api/sejong/attendance?t=1781017387196&date=2026-03-05 200 in 244ms (compile: 1207µs, render: 243ms)
 GET /api/sejong/attendance?t=1781017392200&date=2026-03-05 200 in 247ms (compile: 2ms, render: 245ms)
 GET /api/sejong/attendance?t=1781017397203&date=2026-03-05 200 in 268ms (compile: 2ms, render: 265ms)
 GET /api/sejong/attendance?t=1781017402208&date=2026-03-05 200 in 240ms (compile: 2ms, render: 238ms)
 GET /api/sejong/attendance?t=1781017407212&date=2026-03-05 200 in 234ms (compile: 1352µs, render: 233ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 155ms (compile: 8ms, proxy.ts: 11ms, render: 135ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 77ms (compile: 3ms, proxy.ts: 3ms, render: 71ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 65ms (compile: 2ms, proxy.ts: 4ms, render: 59ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 61ms (compile: 3ms, proxy.ts: 5ms, render: 54ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 101ms (compile: 4ms, proxy.ts: 3ms, render: 95ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 109ms (compile: 4ms, proxy.ts: 3ms, render: 101ms)
 GET /api/sejong/attendance?t=1781017412216&date=2026-03-05 200 in 277ms (compile: 4ms, render: 273ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 94ms (compile: 1996µs, proxy.ts: 5ms, render: 88ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 84ms (compile: 4ms, proxy.ts: 4ms, render: 77ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 81ms (compile: 2ms, proxy.ts: 3ms, render: 76ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 130ms (compile: 14ms, proxy.ts: 11ms, render: 105ms)
 GET /api/sejong/attendance?t=1781017417219&date=2026-03-05 200 in 283ms (compile: 1716µs, render: 281ms)
 GET /api/sejong/attendance?t=1781017422224&date=2026-03-05 200 in 238ms (compile: 1416µs, render: 236ms)
 GET /api/sejong/attendance?t=1781017427228&date=2026-03-05 200 in 236ms (compile: 1248µs, render: 235ms)
 GET /api/sejong/attendance?t=1781017432233&date=2026-03-05 200 in 238ms (compile: 1656µs, render: 236ms)
 GET /api/sejong/attendance?t=1781017437237&date=2026-03-05 200 in 220ms (compile: 1579µs, render: 218ms)
 GET /api/sejong/attendance?t=1781017442241&date=2026-03-05 200 in 223ms (compile: 1429µs, render: 221ms)
 GET /api/sejong/attendance?t=1781017447244&date=2026-03-05 200 in 230ms (compile: 1762µs, render: 229ms)
 GET /api/sejong/attendance?t=1781017452248&date=2026-03-05 200 in 217ms (compile: 1457µs, render: 215ms)
 GET /api/sejong/attendance?t=1781017457253&date=2026-03-05 200 in 218ms (compile: 1143µs, render: 217ms)
 GET /api/sejong/attendance?t=1781017462257&date=2026-03-05 200 in 236ms (compile: 1236µs, render: 235ms)
 GET /api/sejong/attendance?t=1781017467260&date=2026-03-05 200 in 250ms (compile: 1338µs, render: 248ms)
 GET /api/sejong/attendance?t=1781017472264&date=2026-03-05 200 in 247ms (compile: 1492µs, render: 246ms)
 GET /api/sejong/attendance?t=1781017477268&date=2026-03-05 200 in 232ms (compile: 1700µs, render: 231ms)
 GET /api/sejong/attendance?t=1781017482272&date=2026-03-05 200 in 239ms (compile: 2ms, render: 237ms)
 GET /api/sejong/attendance?t=1781017487276&date=2026-03-05 200 in 234ms (compile: 1222µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017492281&date=2026-03-05 200 in 245ms (compile: 1798µs, render: 243ms)
 GET /api/sejong/attendance?t=1781017497284&date=2026-03-05 200 in 234ms (compile: 1222µs, render: 233ms)
 GET /api/sejong/attendance?t=1781017502289&date=2026-03-05 200 in 240ms (compile: 2ms, render: 238ms)
 GET /api/sejong/attendance?t=1781017507293&date=2026-03-05 200 in 245ms (compile: 1261µs, render: 244ms)
 GET /api/sejong/attendance?t=1781017512296&date=2026-03-05 200 in 247ms (compile: 1145µs, render: 246ms)
 GET /api/sejong/attendance?t=1781017517300&date=2026-03-05 200 in 239ms (compile: 1581µs, render: 237ms)
 GET /api/sejong/attendance?t=1781017522304&date=2026-03-05 200 in 243ms (compile: 1168µs, render: 242ms)
 GET /api/sejong/attendance?t=1781017527309&date=2026-03-05 200 in 243ms (compile: 1882µs, render: 242ms)
 GET /api/sejong/attendance?t=1781017532312&date=2026-03-05 200 in 244ms (compile: 1391µs, render: 242ms)
 GET /api/sejong/attendance?t=1781017537317&date=2026-03-05 200 in 252ms (compile: 1545µs, render: 250ms)
 GET /api/sejong/attendance?t=1781017542321&date=2026-03-05 200 in 254ms (compile: 1218µs, render: 252ms)
 GET /api/sejong/attendance?t=1781017547325&date=2026-03-05 200 in 241ms (compile: 1141µs, render: 240ms)
 GET /api/sejong/attendance?t=1781017552329&date=2026-03-05 200 in 283ms (compile: 1877µs, render: 281ms)
 GET /api/sejong/attendance?t=1781017557333&date=2026-03-05 200 in 239ms (compile: 1316µs, render: 237ms)
 GET /api/sejong/attendance?t=1781017562337&date=2026-03-05 200 in 243ms (compile: 1312µs, render: 242ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 220ms (compile: 8ms, render: 212ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 215ms (compile: 34ms, render: 181ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 183ms (compile: 31ms, render: 152ms)
 GET /models/face_recognition_model-weights_manifest.json 404 in 155ms (compile: 33ms, render: 122ms)
 GET /api/sejong/attendance?t=1781017567341&date=2026-03-05 200 in 249ms (compile: 1299µs, render: 248ms)
 GET /api/sejong/attendance?t=1781017572559&date=2026-03-05 200 in 242ms (compile: 1906µs, render: 240ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 199ms (compile: 9ms, render: 190ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 194ms (compile: 52ms, render: 141ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 197ms (compile: 29ms, render: 168ms)
 GET /models/face_recognition_model-weights_manifest.json 404 in 145ms (compile: 27ms, render: 118ms)
 GET /apple-touch-icon-precomposed.png 404 in 94ms (compile: 5ms, render: 89ms)
 GET /apple-touch-icon.png 404 in 66ms (compile: 3ms, render: 63ms)
 GET /api/sejong/attendance?t=1781017585497&date=2026-03-05 200 in 241ms (compile: 1955µs, render: 239ms)
 GET /api/sejong/attendance?t=1781017593932&date=2026-03-05 200 in 242ms (compile: 1518µs, render: 240ms)
 GET /api/sejong/attendance?t=1781017610332&date=2026-03-05 200 in 256ms (compile: 1659µs, render: 255ms)
 GET /api/sejong/attendance?t=1781017658635&date=2026-03-05 200 in 250ms (compile: 2ms, render: 248ms)
 GET /api/sejong/attendance?t=1781017709934&date=2026-03-05 200 in 934ms (compile: 3ms, render: 931ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 234ms (compile: 9ms, render: 225ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 202ms (compile: 6ms, render: 196ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 202ms (compile: 29ms, render: 172ms)
 GET /models/face_recognition_model-weights_manifest.json 404 in 200ms (compile: 58ms, render: 142ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 190ms (compile: 23ms, render: 167ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 192ms (compile: 7ms, render: 185ms)
 GET /models/face_recognition_model-weights_manifest.json 404 in 137ms (compile: 26ms, render: 112ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 139ms (compile: 5ms, render: 135ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 218ms (compile: 8ms, render: 210ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 213ms (compile: 36ms, render: 177ms)
 GET /models/face_recognition_model-weights_manifest.json 404 in 182ms (compile: 46ms, render: 136ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 185ms (compile: 30ms, render: 155ms)
 GET /api/sejong/attendance?t=1781017774655&date=2026-03-05 200 in 237ms (compile: 1279µs, render: 236ms)
 GET /api/sejong/attendance?t=1781017874655&date=2026-03-05 200 in 527ms (compile: 1392µs, render: 526ms)
 GET /api/sejong/attendance?t=1781017975133&date=2026-03-05 200 in 390ms (compile: 2ms, render: 388ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 154ms (compile: 10ms, proxy.ts: 16ms, render: 128ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 77ms (compile: 3ms, proxy.ts: 3ms, render: 71ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 98ms (compile: 3ms, proxy.ts: 5ms, render: 91ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 97ms (compile: 2ms, proxy.ts: 5ms, render: 90ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 82ms (compile: 2ms, proxy.ts: 4ms, render: 76ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 84ms (compile: 3ms, proxy.ts: 3ms, render: 77ms)
 GET /admin/login?from=%2Fsejong%2Fmanifest.json 200 in 85ms (compile: 2ms, proxy.ts: 3ms, render: 80ms)
 GET /models/face_landmark_68_model-weights_manifest.json 404 in 209ms (compile: 52ms, render: 157ms)
 GET /models/ssd_mobilenetv1_model-weights_manifest.json 404 in 212ms (compile: 26ms, render: 187ms)
 GET /models/tiny_face_detector_model-weights_manifest.json 404 in 218ms (compile: 11ms, render: 207ms)
